om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
680733,2020,04,07,2020-04-07,22:10:00,3,OH,39,0,55.0000,0,0,0,0,40.7956,-81.5598,40.7771,-81.5147,0,0,0,0,0,151,0,0,0,EG
680734,2020,04,07,2020-04-07,22:12:00,3,OH,39,0,60.0000,0,0,0,0,41.0234,-80.8562,41.0234,-80.8562,0,0,0,0,0,99,0,0,0,EG
680735,2020,04,07,2020-04-07,22:15:00,3,OH,39,0,55.0000,0,0,0,0,40.8198,-81.4165,40.8198,-81.4165,0,0,0,0,0,151,0,0,0,EG
680736,2020,04,07,2020-04-07,22:15:00,3,OH,39,0,55.0000,0,0,0,0,40.9561,-80.9012,40.9561,-80.9012,0,0,0,0,0,99,0,0,0,EG
680737,2020,04,07,2020-04-07,22:15:00,3,PA,42,0,52.0000,0,0,0,0,41.8321,-79.0748,41.8321,-79.0748,0,0,0,0,0,123,0,0,0,EG
680738,2020,04,07,2020-04-07,22:15:00,3,OH,39,0,55.0000,0,0,0,0,40.7200,-81.5200,40.6995,-81.4930,0,0,0,0,0,151,0,0,0,EG
680739,2020,04,07,2020-04-07,22:16:00,3,OH,39,0,55.0000,0,0,0,0,40.7465,-81.3908,40.7465,-81.3908,0,0,0,0,0,151,0,0,0,EG
680740,2020,04,07,2020-04-07,22:23:00,3,OH,39,0,50.0000,0,0,1000,0,40.6300,-81.4300,40.6300,-81.4300,0,0,0,0,0,157,0,0,0,EG
680741,2020,04,07,2020-04-07,22:24:00,3,OH,39,0,52.0000,0,0,0,0,40.8300,-81.2500,40.8300,-81.2500,0,0,0,0,0,151,0,0,0,EG
680742,2020,04,07,2020-04-07,22:25:00,3,OH,39,0,60.0000,0,0,20000,0,40.6545,-81.4537,40.6545,-81.4537,0,0,0,0,0,157,0,0,0,EG
680743,2020,04,07,2020-04-07,22:25:00,3,OH,39,0,52.0000,0,0,0,0,40.8000,-81.3800,40.8000,-81.3800,0,0,0,0,0,151,0,0,0,EG
680744,2020,04,07,2020-04-07,22:29:00,3,OH,39,0,50.0000,0,0,5000,0,40.5971,-81.3573,40.5971,-81.3573,0,0,0,0,0,157,0,0,0,EG
680745,2020,04,07,2020-04-07,22:30:00,3,OH,39,0,50.0000,0,0,20000,0,40.8800,-80.7600,40.8800,-80.7600,0,0,0,0,0,29,0,0,0,EG
680746,2020,04,07,2020-04-07,22:30:00,3,OH,39,0,50.0000,0,0,10000,0,40.6000,-81.3600,40.6000,-81.3600,0,0,0,0,0,157,0,0,0,EG
680747,2020,04,07,2020-04-07,22:30:00,3,OH,39,0,55.0000,0,0,0,0,40.6500,-81.3000,40.6500,-81.3000,0,0,0,0,0,151,0,0,0,EG
680748,2020,04,07,2020-04-07,22:30:00,3,OH,39,0,52.0000,0,0,0,0,40.7421,-81.3800,40.7421,-81.3800,0,0,0,0,0,151,0,0,0,EG
680749,2020,04,07,2020-04-07,22:31:00,3,PA,42,0,50.0000,0,0,10000,0,41.0350,-80.4580,41.0350,-80.4580,0,0,0,0,0,73,0,0,0,EG
680750,2020,04,07,2020-04-07,22:31:00,3,PA,42,0,50.0000,0,0,2000,0,41.0350,-80.4580,41.0350,-80.4580,0,0,0,0,0,73,0,0,0,EG
680751,2020,04,07,2020-04-07,22:33:00,3,OH,39,0,60.0000,0,0,10000,0,40.8200,-80.6600,40.8200,-80.6600,0,0,0,0,0,29,0,0,0,EG
680752,2020,04,07,2020-04-07,22:33:00,3,OH,39,0,50.0000,0,0,2000,0,40.8900,-80.6900,40.8900,-80.6900,0,0,0,0,0,29,0,0,0,EG
680753,2020,04,07,2020-04-07,22:35:00,3,PA,42,0,50.0000,0,0,500,0,41.0500,-80.3500,41.0500,-80.3500,0,0,0,0,0,73,0,0,0,EG
680754,2020,04,07,2020-04-07,22:35:00,3,OH,39,0,50.0000,0,0,10000,0,40.8400,-80.5400,40.8400,-80.5400,0,0,0,0,0,29,0,0,0,EG
680755,2020,04,07,2020-04-07,22:36:00,3,OH,39,0,60.0000,0,0,1000,0,40.8400,-80.5400,40.8400,-80.5400,0,0,0,0,0,29,0,0,0,EG
680756,2020,04,07,2020-04-07,22:37:00,3,OH,39,0,50.0000,0,0,5000,0,40.7974,-80.5909,40.7974,-80.5909,0,0,0,0,0,29,0,0,0,EG
680757,2020,04,07,2020-04-07,22:37:00,3,OH,39,0,50.0000,0,0,5000,0,40.8200,-80.6500,40.8200,-80.6500,0,0,0,0,0,29,0,0,0,EG
680758,2020,04,07,2020-04-07,22:38:00,3,PA,42,0,50.0000,0,0,2000,0,40.8730,-80.4480,40.8730,-80.4480,0,0,0,0,0,73,0,0,0,EG
680759,2020,04,07,2020-04-07,22:38:00,3,OH,39,0,50.0000,0,0,0,0,40.4900,-81.2400,40.4900,-81.2400,0,0,0,0,0,19,0,0,0,EG
680760,2020,04,07,2020-04-07,22:39:00,3,PA,42,0,50.0000,0,0,5000,0,40.8580,-80.2940,40.8580,-80.2940,0,0,0,0,0,73,0,0,0,EG
680761,2020,04,07,2020-04-07,22:39:00,3,OH,39,0,50.0000,0,0,5000,0,40.5600,-81.2000,40.5600,-81.2000,0,0,0,0,0,19,0,0,0,EG
680762,2020,04,07,2020-04-07,22:40:00,3,PA,42,0,50.0000,0,0,10000,0,40.8580,-80.2870,40.8580,-80.2870,0,0,0,0,0,73,0,0,0,EG
680763,2020,04,07,2020-04-07,22:40:00,3,PA,42,0,50.0000,0,0,3000,0,40.8890,-80.3450,40.8890,-80.3450,0,0,0,0,0,73,0,0,0,EG
680764,2020,04,07,2020-04-07,22:42:00,3,PA,42,0,50.0000,0,0,5000,0,40.7600,-80.4000,40.7600,-80.4000,0,0,0,0,0,7,0,0,0,EG
680765,2020,04,07,2020-04-07,22:42:00,3,PA,42,0,50.0000,0,0,2000,0,40.8490,-80.2810,40.8490,-80.2810,0,0,0,0,0,73,0,0,0,EG
680766,2020,04,07,2020-04-07,22:43:00,3,PA,42,0,60.0000,0,0,30000,0,40.8600,-80.2800,40.8600,-80.2800,0,0,0,0,0,73,0,0,0,EG
680767,2020,04,07,2020-04-07,22:44:00,3,PA,42,0,50.0000,0,0,20000,0,40.6900,-80.4900,40.6900,-80.4900,0,0,0,0,0,7,0,0,0,EG
680768,2020,04,07,2020-04-07,22:44:00,3,PA,42,0,50.0000,0,0,10000,0,40.7400,-80.4300,40.7400,-80.4300,0,0,0,0,0,7,0,0,0,EG
680769,2020,04,07,2020-04-07,22:44:00,3,PA,42,0,50.0000,0,0,10000,0,40.8550,-80.2900,40.8550,-80.2900,0,0,0,0,0,73,0,0,0,EG
680770,2020,04,07,2020-04-07,22:45:00,3,PA,42,0,50.0000,0,0,3000,0,40.7584,-80.2546,40.7584,-80.2546,0,0,0,0,0,7,0,0,0,EG
680771,2020,04,07,2020-04-07,22:46:00,3,PA,42,0,50.0000,0,0,5000,0,40.7400,-80.3100,40.7400,-80.3100,0,0,0,0,0,7,0,0,0,EG
680772,2020,04,07,2020-04-07,22:48:00,3,PA,42,0,50.0000,0,0,15000,0,40.8400,-80.2600,40.8400,-80.2600,0,0,0,0,0,7,0,0,0,EG
680773,2020,04,07,2020-04-07,22:50:00,3,PA,42,0,50.0000,0,0,50000,0,40.7500,-80.2100,40.7500,-80.2100,0,0,0,0,0,7,0,0,0,EG
680774,2020,04,07,2020-04-07,22:50:00,3,PA,42,0,50.0000,0,0,5000,0,40.6500,-80.2800,40.6500,-80.2800,0,0,0,0,0,7,0,0,0,EG
680775,2020,04,07,2020-04-07,22:50:00,3,PA,42,0,50.0000,0,0,5000,0,40.8000,-80.1300,40.8000,-80.1300,0,0,0,0,0,19,0,0,0,EG
680776,2020,04,07,2020-04-07,22:54:00,3,PA,42,0,50.0000,0,0,50000,0,40.7400,-80.2300,40.7400,-80.2300,0,0,0,0,0,7,0,0,0,EG
680777,2020,04,07,2020-04-07,22:55:00,3,OH,39,0,50.0000,0,0,2000,0,40.6000,-81.3600,40.6000,-81.3600,0,0,0,0,0,157,0,0,0,EG
680778,2020,04,07,2020-04-07,23:00:00,3,PA,42,0,50.0000,0,0,5000,0,40.6500,-80.3000,40.6500,-80.3000,0,0,0,0,0,7,0,0,0,EG
680779,2020,04,07,2020-04-07,23:00:00,3,PA,42,0,50.0000,0,0,5000,0,40.6830,-80.1440,40.6830,-80.1440,0,0,0,0,0,7,0,0,0,EG
680780,2020,04,07,2020-04-07,23:00:00,3,PA,42,0,60.0000,0,0,0,0,40.5319,-80.2175,40.5319,-80.2175,0,0,0,0,0,3,0,0,0,EG
680781,2020,04,07,2020-04-07,23:03:00,3,PA,42,0,50.0000,0,0,10000,0,40.5500,-80.1900,40.5500,-80.1900,0,0,0,0,0,3,0,0,0,EG
680782,2020,04,07,2020-04-07,23:04:00,3,PA,42,0,50.0000,0,0,1000,0,40.5600,-79.9600,40.5600,-79.9600,0,0,0,0,0,3,0,0,0,EG
680783,2020,04,07,2020-04-07,23:06:00,3,PA,42,0,50.0000,0,0,10000,0,40.5150,-80.0690,40.5150,-80.0690,0,0,0,0,0,3,0,0,0,EG
680784,2020,04,07,2020-04-07,23:06:00,3,PA,42,0,50.0000,0,0,1000,0,40.4900,-80.1100,40.4900,-80.1100,0,0,0,0,0,3,0,0,0,EG
680785,2020,04,07,2020-04-07,23:06:00,3,PA,42,0,65.0000,0,0,0,0,40.4800,-80.2100,40.4800,-80.2100,0,0,0,0,0,3,0,0,0,MG
680786,2020,04,07,2020-04-07,23:08:00,3,PA,42,0,50.0000,0,0,10000,0,40.4800,-80.1300,40.4800,-80.1300,0,0,0,0,0,3,0,0,0,EG
680787,2020,04,07,2020-04-07,23:09:00,3,PA,42,0,50.0000,0,0,20000,0,40.6200,-79.8400,40.6200,-79.8400,0,0,0,0,0,3,0,0,0,EG
680788,2020,04,07,2020-04-07,23:10:00,3,PA,42,0,50.0000,0,0,15000,0,40.6100,-79.8400,40.6100,-79.8400,0,0,0,0,0,3,0,0,0,EG
680789,2020,04,07,2020-04-07,23:11:00,3,PA,42,0,50.0000,0,0,10000,0,40.8600,-80.2800,40.8600,-80.2800,0,0,0,0,0,73,0,0,0,EG
680790,2020,04,07,2020-04-07,23:12:00,3,PA,42,0,50.0000,0,0,10000,0,40.4900,-79.7500,40.4900,-79.7500,0,0,0,0,0,3,0,0,0,EG
680791,2020,04,07,2020-04-07,23:13:00,3,PA,42,0,50.0000,0,0,20000,0,40.5700,-79.7500,40.5700,-79.7500,0,0,0,0,0,129,0,0,0,EG
680792,2020,04,07,2020-04-07,23:13:00,3,PA,42,0,50.0000,0,0,15000,0,40.6100,-79.7600,40.6100,-79.7600,0,0,0,0,0,3,0,0,0,EG
680793,2020,04,07,2020-04-07,23:14:00,3,PA,42,0,60.0000,0,0,20000,0,40.5650,-79.7630,40.5650,-79.7630,0,0,0,0,0,129,0,0,0,EG
680794,2020,04,07,2020-04-07,23:14:00,3,PA,42,0,50.0000,0,0,20000,0,40.5700,-79.7500,40.5700,-79.7500,0,0,0,0,0,129,0,0,0,EG
680795,2020,04,07,2020-04-07,23:14:00,3,PA,42,0,50.0000,0,0,10000,0,40.6000,-79.8100,40.6000,-79.8100,0,0,0,0,0,3,0,0,0,EG
680796,2020,04,07,2020-04-07,23:15:00,3,PA,42,0,50.0000,0,0,30000,0,40.6100,-79.7600,40.6100,-79.7600,0,0,0,0,0,3,0,0,0,EG
680797,2020,04,07,2020-04-07,23:15:00,3,PA,42,0,50.0000,0,0,20000,0,40.4600,-80.1300,40.4600,-80.1300,0,0,0,0,0,3,0,0,0,EG
680798,2020,04,07,2020-04-07,23:15:00,3,PA,42,0,50.0000,0,0,10000,0,40.4300,-80.0700,40.4300,-80.0700,0,0,0,0,0,3,0,0,0,EG
680799,2020,04,07,2020-04-07,23:15:00,3,PA,42,0,50.0000,0,0,10000,0,40.5725,-79.7658,40.5725,-79.7658,0,0,0,0,0,129,0,0,0,EG
680800,2020,04,07,2020-04-07,23:15:00,3,OH,39,0,50.0000,0,0,5000,0,40.4400,-81.4100,40.4400,-81.4100,0,0,0,0,0,157,0,0,0,EG
680801,2020,04,07,2020-04-07,23:16:00,3,PA,42,0,50.0000,0,0,5000,0,40.4500,-79.8300,40.4500,-79.8300,0,0,0,0,0,3,0,0,0,EG
680802,2020,04,07,2020-04-07,23:18:00,3,PA,42,0,50.0000,0,0,10000,0,40.5800,-79.6400,40.5800,-79.6400,0,0,0,0,0,129,0,0,0,EG
680803,2020,04,07,2020-04-07,23:18:00,3,PA,42,0,50.0000,0,0,5000,0,40.5500,-79.6700,40.5500,-79.6700,0,0,0,0,0,129,0,0,0,EG
680804,2020,04,07,2020-04-07,23:20:00,3,PA,42,0,50.0000,0,0,10000,0,40.3600,-80.0300,40.3600,-80.0300,0,0,0,0,0,3,0,0,0,EG
680805,2020,04,07,2020-04-07,23:20:00,3,PA,42,0,60.0000,0,0,0,0,40.4300,-80.0700,40.4300,-80.0700,0,0,0,0,0,3,0,0,0,MG
680806,2020,04,07,2020-04-07,23:22:00,3,PA,42,0,50.0000,0,0,20000,0,40.5300,-79.5900,40.5300,-79.5900,0,0,0,0,0,129,0,0,0,EG
680807,2020,04,07,2020-04-07,23:23:00,3,PA,42,0,50.0000,0,0,1000,0,40.2600,-80.1100,40.2600,-80.1100,0,0,0,0,0,125,0,0,0,EG
680808,2020,04,07,2020-04-07,23:25:00,3,PA,42,0,50.0000,0,0,20000,0,40.5300,-79.4600,40.5300,-79.4600,0,0,0,0,0,129,0,0,0,EG
680809,2020,04,07,2020-04-07,23:25:00,3,PA,42,0,50.0000,0,0,10000,0,40.2900,-79.8800,40.2900,-79.8800,0,0,0,0,0,3,0,0,0,EG
680810,2020,04,07,2020-04-07,23:25:00,3,PA,42,0,50.0000,0,0,20000,0,40.5200,-79.5000,40.5200,-79.5000,0,0,0,0,0,129,0,0,0,EG
680811,2020,04,07,2020-04-07,23:25:00,3,OH,39,0,50.0000,0,0,15000,0,40.2700,-80.9900,40.2700,-80.9900,0,0,0,0,0,67,0,0,0,EG
680812,2020,04,07,2020-04-07,23:29:00,3,PA,42,0,53.0000,0,0,0,0,40.3600,-79.9200,40.3600,-79.9200,0,0,0,0,0,3,0,0,0,MG
680813,2020,04,07,2020-04-07,23:30:00,3,PA,42,0,50.0000,0,0,1000,0,40.2657,-79.7587,40.2657,-79.7587,0,0,0,0,0,129,0,0,0,EG
680814,2020,04,07,2020-04-07,23:30:00,3,PA,42,0,50.0000,0,0,0,0,40.1800,-79.7900,40.1800,-79.7900,0,0,0,0,0,129,0,0,0,EG
680815,2020,04,07,2020-04-07,23:30:00,3,PA,42,0,50.0000,0,0,10000,0,40.3200,-80.1900,40.3200,-80.1900,0,0,0,0,0,125,0,0,0,EG
680816,2020,04,07,2020-04-07,23:30:00,3,PA,42,0,50.0000,0,0,10000,0,40.1870,-79.7870,40.1870,-79.7870,0,0,0,0,0,129,0,0,0,EG
680817,2020,04,07,2020-04-07,23:33:00,3,PA,42,0,50.0000,0,0,0,0,40.1900,-79.8010,40.1900,-79.8010,0,0,0,0,0,3,0,0,0,EG
680818,2020,04,07,2020-04-07,23:33:00,3,PA,42,0,54.0000,0,0,0,0,40.3300,-79.6100,40.3300,-79.6100,0,0,0,0,0,129,0,0,0,MG
680819,2020,04,07,2020-04-07,23:34:00,3,PA,42,0,50.0000,0,0,5000,0,40.2018,-79.7624,40.2018,-79.7624,0,0,0,0,0,129,0,0,0,EG
680820,2020,04,07,2020-04-07,23:36:00,3,PA,42,0,50.0000,0,0,5000,0,40.3300,-79.5500,40.3300,-79.5500,0,0,0,0,0,129,0,0,0,EG
680821,2020,04,07,2020-04-07,23:38:00,3,OH,39,0,50.0000,0,0,1000,0,40.4700,-83.8600,40.4700,-83.8600,0,0,0,0,0,91,0,0,0,EG
680822,2020,04,07,2020-04-07,23:40:00,3,PA,42,0,50.0000,0,0,20000,0,40.1560,-79.7420,40.1560,-79.7420,0,0,0,0,0,129,0,0,0,EG
680823,2020,04,07,2020-04-07,23:40:00,3,WV,54,0,50.0000,0,0,2000,0,40.0200,-80.6700,40.0200,-80.6700,0,0,0,0,0,51,0,0,0,EG
680824,2020,04,07,2020-04-07,23:40:00,3,PA,42,0,50.0000,0,0,10000,0,40.2700,-79.8900,40.2700,-79.8900,0,0,0,0,0,3,0,0,0,EG
680825,2020,04,07,2020-04-07,23:42:00,3,PA,42,0,60.0000,0,0,150000,0,40.2730,-79.4060,40.2730,-79.4060,0,0,0,0,0,129,0,0,0,EG
680826,2020,04,07,2020-04-07,23:42:00,3,OH,39,0,50.0000,0,0,5000,0,40.3600,-83.7600,40.3600,-83.7600,0,0,0,0,0,91,0,0,0,EG
680827,2020,04,07,2020-04-07,23:43:00,3,OH,39,0,50.0000,0,0,1000,0,40.3327,-83.7443,40.3327,-83.7443,0,0,0,0,0,91,0,0,0,EG
680828,2020,04,07,2020-04-07,23:46:00,3,PA,42,0,50.0000,0,0,5000,0,40.2750,-79.2801,40.2750,-79.2801,0,0,0,0,0,129,0,0,0,EG
680829,2020,04,07,2020-04-07,23:48:00,3,PA,42,0,50.0000,0,0,10000,0,40.2200,-79.2300,40.2200,-79.2300,0,0,0,0,0,129,0,0,0,EG
680830,2020,04,07,2020-04-07,23:49:00,3,PA,42,0,60.0000,0,0,0,0,40.0900,-79.5300,40.0900,-79.5300,0,0,0,0,0,51,0,0,0,EG
680831,2020,04,07,2020-04-07,23:50:00,3,PA,42,0,50.0000,0,0,10000,0,40.0700,-79.6500,40.0700,-79.6500,0,0,0,0,0,51,0,0,0,EG
680832,2020,04,07,2020-04-07,23:50:00,3,PA,42,0,50.0000,0,0,10000,0,40.0990,-79.6430,40.0990,-79.6430,0,0,0,0,0,129,0,0,0,EG
680833,2020,04,07,2020-04-07,23:51:00,3,PA,42,0,50.0000,0,0,1000,0,40.0690,-79.5580,40.0690,-79.5580,0,0,0,0,0,51,0,0,0,EG
680834,2020,04,07,2020-04-07,23:54:00,3,PA,42,0,50.0000,0,0,5000,0,40.0850,-79.5240,40.0850,-79.5240,0,0,0,0,0,51,0,0,0,EG
680835,2020,04,08,2020-04-08,00:00:00,3,PA,42,0,50.0000,0,0,5000,0,39.8814,-79.9413,39.8814,-79.9413,0,0,0,0,0,59,0,0,0,EG
680836,2020,04,08,2020-04-08,00:00:00,3,PA,42,0,52.0000,0,0,7000,0,40.2610,-78.9717,40.2610,-78.9717,0,0,0,0,0,111,0,0,0,EG
680837,2020,04,08,2020-04-08,00:00:00,3,PA,42,0,50.0000,0,0,10000,0,40.0500,-79.3900,40.0500,-79.3900,0,0,0,0,0,51,0,0,0,EG
680838,2020,04,08,2020-04-08,00:05:00,3,PA,42,0,52.0000,0,0,0,0,40.2300,-78.9400,40.2300,-78.9400,0,0,0,0,0,111,0,0,0,EG
680839,2020,04,08,2020-04-08,00:07:00,3,OH,39,0,45.0000,0,0,2000,0,40.1600,-83.1300,40.1600,-83.1300,0,0,0,0,0,41,0,0,0,EG
680840,2020,04,08,2020-04-08,00:10:00,3,PA,42,0,52.0000,0,0,3000,0,40.2961,-78.9102,40.2961,-78.9102,0,0,0,0,0,21,0,0,0,EG
680841,2020,04,08,2020-04-08,00:10:00,3,PA,42,0,52.0000,0,0,3000,0,40.3007,-78.9934,40.3007,-78.9934,0,0,0,0,0,21,0,0,0,EG
680842,2020,04,08,2020-04-08,00:15:00,3,PA,42,0,52.0000,0,0,5000,0,40.0116,-79.0786,40.0116,-79.0786,0,0,0,0,0,111,0,0,0,EG
680843,2020,04,08,2020-04-08,00:20:00,3,PA,42,0,52.0000,0,0,3000,0,39.9098,-79.2646,39.9098,-79.2646,0,0,0,0,0,111,0,0,0,EG
680844,2020,04,08,2020-04-08,00:20:00,3,PA,42,0,52.0000,0,0,3000,0,39.9109,-79.1594,39.9109,-79.1594,0,0,0,0,0,111,0,0,0,EG
680845,2020,04,08,2020-04-08,00:27:00,3,PA,42,0,52.0000,0,0,5000,0,40.0090,-78.6981,40.0090,-78.6981,0,0,0,0,0,9,0,0,0,EG
680846,2020,04,08,2020-04-08,00:29:00,3,PA,42,0,52.0000,0,0,6000,0,40.1800,-78.1200,40.1800,-78.1200,0,0,0,0,0,61,0,0,0,EG
680847,2020,04,08,2020-04-08,00:31:00,3,PA,42,0,61.0000,0,0,15000,0,39.7989,-79.0456,39.7989,-79.0456,0,0,0,0,0,111,0,0,0,EG
680848,2020,04,08,2020-04-08,00:32:00,3,MD,24,0,50.0000,0,0,5000,0,39.6900,-79.1400,39.6900,-79.1400,0,0,0,0,0,23,0,0,0,EG
680849,2020,04,08,2020-04-08,00:43:00,3,MD,24,0,55.0000,0,0,5000,0,39.6003,-78.8355,39.6003,-78.8355,0,0,0,0,0,1,0,0,0,EG
680850,2020,04,08,2020-04-08,00:43:00,3,MD,24,0,55.0000,0,0,5000,0,39.6809,-78.7891,39.6809,-78.7891,0,0,0,0,0,1,0,0,0,EG
680851,2020,04,08,2020-04-08,00:45:00,3,WV,54,0,50.0000,0,0,5000,0,39.6700,-79.9200,39.6700,-79.9200,0,0,0,0,0,61,0,0,0,EG
680852,2020,04,08,2020-04-08,01:03:00,3,MD,24,0,50.0000,0,0,5000,0,39.4300,-79.3800,39.4300,-79.3800,0,0,0,0,0,23,0,0,0,EG
680853,2020,04,08,2020-04-08,01:08:00,3,WV,54,0,50.0000,0,0,0,0,39.1120,-79.6824,39.1120,-79.6824,0,0,0,0,0,93,0,0,0,EG
680854,2020,04,08,2020-04-08,01:15:00,3,OH,39,0,50.0000,0,0,500,0,39.5400,-81.6400,39.5400,-81.6400,0,0,0,0,0,167,0,0,0,EG
680855,2020,04,08,2020-04-08,01:15:00,3,OH,39,0,50.0000,0,0,500,0,39.6400,-81.8400,39.6400,-81.8400,0,0,0,0,0,115,0,0,0,EG
680856,2020,04,08,2020-04-08,01:22:00,3,VA,51,0,50.0000,0,0,0,0,39.2913,-78.2895,39.2913,-78.2895,0,0,0,0,0,69,0,0,0,EG
680857,2020,04,08,2020-04-08,01:22:00,3,OH,39,0,45.0000,0,0,750,0,39.5800,-82.8400,39.5800,-82.8400,0,0,0,0,0,45,0,0,0,EG
680858,2020,04,08,2020-04-08,01:23:00,3,MD,24,0,50.0000,0,0,1000,0,39.6399,-77.8235,39.6399,-77.8235,0,0,0,0,0,43,0,0,0,EG
680859,2020,04,08,2020-04-08,01:25:00,3,VA,51,0,50.0000,0,0,0,0,39.3945,-78.2508,39.3945,-78.2508,0,0,0,0,0,69,0,0,0,EG
680860,2020,04,08,2020-04-08,01:26:00,3,WV,54,0,50.0000,0,0,500,0,39.3200,-81.5400,39.3200,-81.5400,0,0,0,0,0,107,0,0,0,EG
680861,2020,04,08,2020-04-08,01:27:00,3,MD,24,0,50.0000,0,0,1000,0,39.5381,-77.7103,39.5381,-77.7103,0,0,0,0,0,43,0,0,0,EG
680862,2020,04,08,2020-04-08,01:30:00,3,OH,39,0,50.0000,0,0,750,0,39.5100,-82.0500,39.5100,-82.0500,0,0,0,0,0,115,0,0,0,EG
680863,2020,04,08,2020-04-08,01:30:00,3,VA,51,0,50.0000,0,0,0,0,39.1916,-78.3478,39.1916,-78.3478,0,0,0,0,0,69,0,0,0,EG
680864,2020,04,08,2020-04-08,01:38:00,3,OH,39,0,50.0000,0,0,750,0,39.2600,-81.7000,39.2600,-81.7000,0,0,0,0,0,167,0,0,0,EG
680865,2020,04,08,2020-04-08,01:44:00,3,MD,24,0,50.0000,0,0,1000,0,39.3459,-77.6191,39.3459,-77.6191,0,0,0,0,0,21,0,0,0,EG
680866,2020,04,08,2020-04-08,01:48:00,3,WV,54,0,50.0000,0,0,8000,0,39.3200,-81.5400,39.3200,-81.5400,0,0,0,0,0,107,0,0,0,EG
680867,2020,04,08,2020-04-08,01:53:00,3,VA,51,0,50.0000,0,0,0,0,39.0917,-77.7489,39.0917,-77.7489,0,0,0,0,0,107,0,0,0,EG
680868,2020,04,08,2020-04-08,01:55:00,3,MD,24,0,60.0000,0,0,5000,0,39.4570,-77.0012,39.4570,-77.0012,0,0,0,0,0,13,0,0,0,EG
680869,2020,04,08,2020-04-08,01:55:00,3,VA,51,0,55.0000,0,0,10000,0,39.1172,-77.5504,39.1172,-77.5504,0,0,0,0,0,107,0,0,0,EG
680870,2020,04,08,2020-04-08,02:00:00,3,OH,39,0,50.0000,0,0,500,0,39.2400,-82.2300,39.2400,-82.2300,0,0,0,0,0,9,0,0,0,EG
680871,2020,04,08,2020-04-08,02:00:00,3,WV,54,0,50.0000,0,0,500,0,38.9200,-80.7500,38.9200,-80.7500,0,0,0,0,0,21,0,0,0,EG
680872,2020,04,08,2020-04-08,02:05:00,3,MD,24,0,51.0000,0,0,0,0,39.1377,-77.2205,39.1377,-77.2205,0,0,0,0,0,31,0,0,0,MG
680873,2020,04,08,2020-04-08,02:07:00,3,MD,24,0,50.0000,0,0,1000,0,39.3386,-76.8601,39.3386,-76.8601,0,0,0,0,0,5,0,0,0,EG
680874,2020,04,08,2020-04-08,02:18:00,3,MD,24,0,55.0000,0,0,50000,0,38.9554,-77.1021,38.9554,-77.1021,0,0,0,0,0,31,0,0,0,EG
680875,2020,04,08,2020-04-08,02:19:00,3,DC,11,0,55.0000,0,0,5000,0,38.9494,-77.0890,38.9494,-77.0890,0,0,0,0,0,1,0,0,0,EG
680876,2020,04,08,2020-04-08,02:19:00,3,VA,51,0,50.0000,0,0,0,0,38.8769,-77.1857,38.8769,-77.1857,0,0,0,0,0,59,0,0,0,EG
680877,2020,04,08,2020-04-08,02:20:00,3,WV,54,0,50.0000,0,0,15000,0,38.8400,-80.6200,38.8400,-80.6200,0,0,0,0,0,7,0,0,0,EG
680878,2020,04,08,2020-04-08,02:21:00,3,VA,51,0,50.0000,0,0,0,0,38.8857,-77.1477,38.8857,-77.1477,0,0,0,0,0,13,0,0,0,EG
680879,2020,04,08,2020-04-08,02:25:00,3,VA,51,0,55.0000,0,0,15000,0,38.9405,-77.4134,38.9405,-77.4134,0,0,0,0,0,59,0,0,0,EG
680880,2020,04,08,2020-04-08,02:30:00,3,WV,54,0,50.0000,0,0,1500,0,38.7500,-80.5800,38.7500,-80.5800,0,0,0,0,0,7,0,0,0,EG
680881,2020,04,08,2020-04-08,02:35:00,3,WV,54,0,50.0000,0,0,5000,0,38.7000,-80.5600,38.7000,-80.5600,0,0,0,0,0,7,0,0,0,EG
680882,2020,04,08,2020-04-08,02:40:00,3,WV,54,0,50.0000,0,0,3000,0,38.7000,-80.2000,38.7000,-80.2000,0,0,0,0,0,83,0,0,0,EG
680883,2020,04,08,2020-04-08,02:45:00,3,WV,54,0,50.0000,0,0,3000,0,38.6500,-80.3800,38.6500,-80.3800,0,0,0,0,0,101,0,0,0,EG
680884,2020,04,08,2020-04-08,02:53:00,3,WV,54,0,50.0000,0,0,3000,0,38.5500,-80.2400,38.5500,-80.2400,0,0,0,0,0,101,0,0,0,EG
680885,2020,04,08,2020-04-08,03:00:00,3,WV,54,0,50.0000,0,0,20000,0,38.6000,-79.8500,38.6000,-79.8500,0,0,0,0,0,75,0,0,0,EG
680886,2020,04,08,2020-04-08,03:05:00,3,WV,54,0,60.0000,0,0,35000,0,38.3500,-80.6900,38.3500,-80.6900,0,0,0,0,0,67,0,0,0,EG
680887,2020,04,08,2020-04-08,03:05:00,3,WV,54,0,50.0000,0,0,2000,0,38.5100,-79.7800,38.5100,-79.7800,0,0,0,0,0,75,0,0,0,EG
680888,2020,04,08,2020-04-08,03:10:00,3,WV,54,0,50.0000,0,0,10000,0,38.3300,-80.1200,38.3300,-80.1200,0,0,0,0,0,75,0,0,0,EG
