om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
657686,2021,03,16,2021-03-16,01:40:00,3,TN,47,0,1.00,0,0,0,0,35.0355,-87.5000,35.0355,-87.5000,0,0,0,0,0,99,0,0,0
657687,2021,03,16,2021-03-16,14:32:00,3,LA,22,0,1.25,0,0,10000,0,32.1700,-91.7200,32.1700,-91.7200,0,0,0,0,0,41,0,0,0
657688,2021,03,16,2021-03-16,15:25:00,3,LA,22,0,1.25,0,0,2000,0,32.5667,-91.4980,32.5667,-91.4980,0,0,0,0,0,83,0,0,0
657689,2021,03,16,2021-03-16,16:06:00,3,LA,22,0,1.00,0,0,3000,0,32.8600,-91.3100,32.8600,-91.3100,0,0,0,0,0,35,0,0,0
657690,2021,03,16,2021-03-16,17:45:00,3,MS,28,0,2.00,0,0,15000,0,31.8400,-90.4700,31.8300,-90.2500,0,0,0,0,0,29,0,0,0
657691,2021,03,16,2021-03-16,18:09:00,3,MS,28,0,1.75,0,0,10000,0,33.0600,-89.5900,33.1000,-89.5800,0,0,0,0,0,7,0,0,0
657692,2021,03,16,2021-03-16,18:15:00,3,TX,48,0,1.75,0,0,0,0,34.2200,-100.4500,34.2200,-100.4500,0,0,0,0,0,101,0,0,0
657693,2021,03,16,2021-03-16,18:55:00,3,TX,48,0,1.50,0,0,0,0,34.4200,-100.2000,34.4200,-100.2000,0,0,0,0,0,75,0,0,0
657694,2021,03,16,2021-03-16,19:02:00,3,TX,48,0,1.25,0,0,0,0,34.8500,-100.2000,34.8500,-100.2000,0,0,0,0,0,87,0,0,0
657695,2021,03,16,2021-03-16,20:14:00,3,TX,48,0,1.75,0,0,0,0,35.8900,-100.3900,35.8900,-100.3900,0,0,0,0,0,211,0,0,0
657696,2021,03,16,2021-03-16,20:25:00,3,OK,40,0,1.00,0,0,0,0,34.9000,-99.6800,34.9000,-99.6800,0,0,0,0,0,55,0,0,0
657697,2021,03,16,2021-03-16,20:25:00,3,OK,40,0,1.75,0,0,0,0,34.8800,-99.5200,34.8800,-99.5200,0,0,0,0,0,55,0,0,0
657698,2021,03,16,2021-03-16,20:30:00,3,OK,40,0,1.00,0,0,0,0,34.9000,-99.5500,34.9000,-99.5500,0,0,0,0,0,55,0,0,0
657699,2021,03,16,2021-03-16,20:46:00,3,TX,48,0,1.00,0,0,0,0,36.1200,-100.0300,36.1200,-100.0300,0,0,0,0,0,295,0,0,0
657700,2021,03,16,2021-03-16,20:50:00,3,TX,48,0,1.00,0,0,0,0,36.0300,-100.0300,36.0300,-100.0300,0,0,0,0,0,211,0,0,0
657701,2021,03,16,2021-03-16,20:57:00,3,TX,48,0,0.88,0,0,0,0,35.6600,-101.4000,35.6600,-101.4000,0,0,0,0,0,233,0,0,0
657702,2021,03,16,2021-03-16,20:58:00,3,OK,40,0,1.00,0,0,0,0,34.9600,-99.5000,34.9600,-99.5000,0,0,0,0,0,55,0,0,0
657703,2021,03,16,2021-03-16,21:00:00,3,OK,40,0,1.00,0,0,0,0,34.9300,-99.5000,34.9300,-99.5000,0,0,0,0,0,55,0,0,0
657704,2021,03,16,2021-03-16,21:05:00,3,OK,40,0,1.75,0,0,0,0,35.0100,-99.5000,35.0100,-99.5000,0,0,0,0,0,55,0,0,0
657705,2021,03,16,2021-03-16,21:27:00,3,OK,40,0,1.75,0,0,0,0,35.0000,-99.1800,35.0000,-99.1800,0,0,0,0,0,75,0,0,0
657706,2021,03,16,2021-03-16,21:40:00,3,OK,40,0,2.50,0,0,0,0,35.0300,-99.0900,35.0300,-99.0900,0,0,0,0,0,75,0,0,0
657707,2021,03,16,2021-03-16,22:00:00,3,TX,48,0,0.88,0,0,0,0,36.2100,-100.5400,36.2100,-100.5400,0,0,0,0,0,295,0,0,0
657708,2021,03,16,2021-03-16,22:07:00,3,TX,48,0,1.50,0,0,0,0,35.5600,-100.9800,35.5600,-100.9800,0,0,0,0,0,179,0,0,0
657709,2021,03,16,2021-03-16,22:10:00,3,TX,48,0,1.00,0,0,0,0,35.5600,-101.0600,35.5600,-101.0600,0,0,0,0,0,179,0,0,0
657710,2021,03,16,2021-03-16,22:11:00,3,TX,48,0,1.00,0,0,0,0,36.1100,-100.5700,36.1100,-100.5700,0,0,0,0,0,357,0,0,0
657711,2021,03,16,2021-03-16,22:35:00,3,KS,20,0,1.00,0,0,0,0,38.5000,-96.2600,38.5000,-96.2600,0,0,0,0,0,111,0,0,0
657712,2021,03,16,2021-03-16,22:42:00,3,OK,40,0,1.50,0,0,0,0,35.1900,-98.7400,35.1900,-98.7400,0,0,0,0,0,149,0,0,0
657713,2021,03,16,2021-03-16,23:00:00,3,OK,40,0,1.25,0,0,0,0,35.2600,-98.6600,35.2600,-98.6600,0,0,0,0,0,149,0,0,0
657714,2021,03,16,2021-03-16,23:14:00,3,OK,40,0,0.88,0,0,0,0,35.3800,-98.7800,35.3800,-98.7800,0,0,0,0,0,149,0,0,0
657715,2021,03,16,2021-03-16,23:16:00,3,KS,20,0,1.00,0,0,0,0,38.6400,-95.8300,38.6400,-95.8300,0,0,0,0,0,139,0,0,0
657716,2021,03,16,2021-03-16,23:32:00,3,AR,05,0,0.88,0,0,0,0,33.2156,-92.6614,33.2156,-92.6614,0,0,0,0,0,139,0,0,0
657717,2021,03,16,2021-03-16,23:55:00,3,TX,48,0,1.00,0,0,0,0,31.4200,-100.5200,31.4200,-100.5200,0,0,0,0,0,451,0,0,0
657718,2021,03,16,2021-03-16,23:55:00,3,TX,48,0,1.00,0,0,0,0,31.4200,-100.5100,31.4200,-100.5100,0,0,0,0,0,451,0,0,0
657719,2021,03,16,2021-03-16,23:55:00,3,TX,48,0,1.00,0,0,0,0,31.4200,-100.5100,31.4200,-100.5100,0,0,0,0,0,451,0,0,0
657720,2021,03,17,2021-03-17,00:05:00,3,AR,05,0,1.00,0,0,0,0,33.3700,-92.0200,33.3700,-92.0200,0,0,0,0,0,11,0,0,0
657721,2021,03,17,2021-03-17,00:08:00,3,TX,48,0,1.75,0,0,0,0,31.5500,-100.3200,31.5500,-100.3200,0,0,0,0,0,451,0,0,0
657722,2021,03,17,2021-03-17,00:16:00,3,OK,40,0,1.00,0,0,0,0,35.7300,-98.3800,35.7300,-98.3800,0,0,0,0,0,11,0,0,0
657723,2021,03,17,2021-03-17,00:25:00,3,OK,40,0,1.75,0,0,0,0,36.2100,-97.9900,36.2100,-97.9900,0,0,0,0,0,47,0,0,0
657724,2021,03,17,2021-03-17,00:58:00,3,KS,20,0,0.75,0,0,0,0,37.3700,-97.5300,37.3700,-97.5300,0,0,0,0,0,191,0,0,0
657725,2021,03,17,2021-03-17,01:37:00,3,TX,48,0,2.00,0,0,0,0,31.7100,-98.9900,31.7100,-98.9900,0,0,0,0,0,49,0,0,0
657726,2021,03,17,2021-03-17,01:49:00,3,TX,48,0,1.00,0,0,0,0,31.8300,-98.7900,31.8300,-98.7900,0,0,0,0,0,49,0,0,0
657727,2021,03,17,2021-03-17,02:09:00,3,OK,40,0,1.00,0,0,0,0,36.7800,-96.6500,36.7800,-96.6500,0,0,0,0,0,113,0,0,0
657728,2021,03,17,2021-03-17,02:35:00,3,TX,48,0,1.00,0,0,0,0,32.7400,-98.0700,32.7400,-98.0700,0,0,0,0,0,363,0,0,0
657729,2021,03,17,2021-03-17,02:42:00,3,TX,48,0,1.25,0,0,0,0,32.8100,-98.0500,32.8100,-98.0500,0,0,0,0,0,367,0,0,0
657730,2021,03,17,2021-03-17,02:50:00,3,TX,48,0,0.75,0,0,0,0,31.4800,-98.1300,31.4800,-98.1300,0,0,0,0,0,99,0,0,0
657731,2021,03,17,2021-03-17,02:52:00,3,TX,48,0,0.88,0,0,0,0,31.4800,-98.1500,31.4800,-98.1500,0,0,0,0,0,193,0,0,0
657732,2021,03,17,2021-03-17,03:00:00,3,AR,05,0,1.75,0,0,0,0,35.3600,-93.4900,35.3600,-93.4900,0,0,0,0,0,83,0,0,0
657733,2021,03,17,2021-03-17,03:05:00,3,AR,05,0,1.00,0,0,0,0,35.2400,-92.9500,35.2400,-92.9500,0,0,0,0,0,115,0,0,0
657734,2021,03,17,2021-03-17,03:20:00,3,MO,29,0,0.75,0,0,0,0,38.3200,-93.5500,38.3200,-93.5500,0,0,0,0,0,83,0,0,0
657735,2021,03,17,2021-03-17,03:23:00,3,TX,48,0,1.00,0,0,0,0,32.3300,-97.4400,32.3300,-97.4400,0,0,0,0,0,251,0,0,0
657736,2021,03,17,2021-03-17,04:05:00,3,TX,48,0,1.00,0,0,0,0,32.9600,-96.9800,32.9600,-96.9800,0,0,0,0,0,113,0,0,0
657737,2021,03,17,2021-03-17,04:05:00,3,KS,20,0,0.75,0,0,0,0,37.9200,-94.9000,37.9200,-94.9000,0,0,0,0,0,11,0,0,0
657738,2021,03,17,2021-03-17,04:06:00,3,OK,40,0,0.75,0,0,0,0,36.7434,-95.9779,36.7434,-95.9779,0,0,0,0,0,147,0,0,0
657739,2021,03,17,2021-03-17,04:11:00,3,TX,48,0,0.75,0,0,0,0,33.0100,-96.9200,33.0100,-96.9200,0,0,0,0,0,121,0,0,0
657740,2021,03,17,2021-03-17,04:20:00,3,MO,29,0,1.00,0,0,0,0,37.5500,-94.2100,37.5500,-94.2100,0,0,0,0,0,11,0,0,0
657741,2021,03,17,2021-03-17,04:20:00,3,KS,20,0,1.00,0,0,0,0,38.0700,-94.7100,38.0700,-94.7100,0,0,0,0,0,107,0,0,0
657742,2021,03,17,2021-03-17,04:56:00,3,AR,05,0,0.75,0,0,0,0,36.3000,-91.5200,36.3000,-91.5200,0,0,0,0,0,135,0,0,0
657743,2021,03,17,2021-03-17,05:25:00,3,MO,29,0,0.75,0,0,0,0,37.2000,-94.4600,37.2000,-94.4600,0,0,0,0,0,97,0,0,0
657744,2021,03,17,2021-03-17,05:28:00,3,MO,29,0,0.75,0,0,0,0,37.4900,-94.2800,37.4900,-94.2800,0,0,0,0,0,11,0,0,0
657745,2021,03,17,2021-03-17,05:36:00,3,KS,20,0,1.00,0,0,0,0,37.1000,-94.6300,37.1000,-94.6300,0,0,0,0,0,21,0,0,0
657746,2021,03,17,2021-03-17,05:40:00,3,MS,28,0,1.00,0,0,0,0,34.8250,-89.6839,34.8250,-89.6839,0,0,0,0,0,93,0,0,0
657747,2021,03,17,2021-03-17,05:45:00,3,TX,48,0,1.00,0,0,0,0,33.1800,-95.2330,33.1800,-95.2330,0,0,0,0,0,159,0,0,0
657748,2021,03,17,2021-03-17,05:50:00,3,TX,48,0,1.75,0,0,0,0,33.1885,-95.2204,33.1885,-95.2204,0,0,0,0,0,159,0,0,0
657749,2021,03,17,2021-03-17,06:08:00,3,MO,29,0,0.75,0,0,0,0,38.3300,-93.1800,38.3300,-93.1800,0,0,0,0,0,15,0,0,0
657750,2021,03,17,2021-03-17,06:58:00,3,TX,48,0,0.88,0,0,0,0,33.3326,-94.3440,33.3326,-94.3440,0,0,0,0,0,37,0,0,0
657751,2021,03,17,2021-03-17,07:05:00,3,MO,29,0,1.00,0,0,0,0,38.6972,-92.5038,38.6972,-92.5038,0,0,0,0,0,135,0,0,0
657752,2021,03,17,2021-03-17,07:10:00,3,MO,29,0,1.00,0,0,0,0,38.6089,-92.3858,38.5983,-92.3490,0,0,0,0,0,51,0,0,0
657753,2021,03,17,2021-03-17,10:07:00,3,TX,48,0,0.75,0,0,0,0,29.7400,-95.5400,29.7400,-95.5400,0,0,0,0,0,201,0,0,0
657754,2021,03,17,2021-03-17,10:11:00,3,TX,48,0,0.75,0,0,0,0,29.7200,-95.6500,29.7200,-95.6500,0,0,0,0,0,201,0,0,0
657755,2021,03,17,2021-03-17,10:12:00,3,TX,48,0,0.75,0,0,0,0,29.7500,-95.4900,29.7500,-95.4900,0,0,0,0,0,201,0,0,0
657756,2021,03,17,2021-03-17,10:12:00,3,TX,48,0,0.75,0,0,0,0,29.7500,-95.4900,29.7500,-95.4900,0,0,0,0,0,201,0,0,0
657757,2021,03,17,2021-03-17,10:12:00,3,TX,48,0,1.00,0,0,0,0,29.7791,-95.4678,29.7791,-95.4678,0,0,0,0,0,201,0,0,0
657758,2021,03,17,2021-03-17,10:15:00,3,TX,48,0,0.75,0,0,0,0,29.7800,-95.4500,29.7800,-95.4500,0,0,0,0,0,201,0,0,0
657759,2021,03,17,2021-03-17,11:20:00,3,AL,01,0,1.00,0,0,0,0,33.8535,-88.1181,33.8535,-88.1181,0,0,0,0,0,75,0,0,0
657760,2021,03,17,2021-03-17,12:53:00,3,OK,40,0,1.00,0,0,0,0,36.0183,-95.7689,36.0183,-95.7689,0,0,0,0,0,143,0,0,0
657761,2021,03,17,2021-03-17,12:55:00,3,AL,01,0,2.50,0,0,0,0,33.3200,-87.9000,33.3200,-87.9000,0,0,0,0,0,107,0,0,0
657762,2021,03,17,2021-03-17,13:00:00,3,OK,40,0,0.88,0,0,0,0,36.0461,-95.7511,36.0461,-95.7511,0,0,0,0,0,145,0,0,0
657763,2021,03,17,2021-03-17,13:42:00,3,OK,40,0,1.00,0,0,0,0,36.0849,-96.0372,36.0849,-96.0372,0,0,0,0,0,143,0,0,0
657764,2021,03,17,2021-03-17,14:45:00,3,MO,29,0,1.25,0,0,0,0,36.6000,-94.4900,36.6000,-94.4900,0,0,0,0,0,119,0,0,0
657765,2021,03,17,2021-03-17,14:54:00,3,MO,29,0,1.00,0,0,0,0,36.6500,-94.4400,36.6500,-94.4400,0,0,0,0,0,119,0,0,0
657766,2021,03,17,2021-03-17,14:55:00,3,MO,29,0,1.75,0,0,25000,0,36.6000,-94.3800,36.6000,-94.3800,0,0,0,0,0,119,0,0,0
657767,2021,03,17,2021-03-17,14:57:00,3,MO,29,0,1.00,0,0,0,0,36.6669,-94.4702,36.6669,-94.4702,0,0,0,0,0,119,0,0,0
657768,2021,03,17,2021-03-17,14:58:00,3,MO,29,0,1.75,0,0,30000,0,36.6500,-94.4400,36.6500,-94.4400,0,0,0,0,0,119,0,0,0
657769,2021,03,17,2021-03-17,14:59:00,3,MO,29,0,1.00,0,0,0,0,36.6200,-94.4100,36.6200,-94.4100,0,0,0,0,0,119,0,0,0
657770,2021,03,17,2021-03-17,15:01:00,3,MO,29,0,2.00,0,0,55000,0,36.6500,-94.4400,36.6500,-94.4400,0,0,0,0,0,119,0,0,0
657771,2021,03,17,2021-03-17,15:10:00,3,AR,05,0,1.00,0,0,0,0,36.1704,-94.1868,36.1704,-94.1868,0,0,0,0,0,143,0,0,0
657772,2021,03,17,2021-03-17,15:23:00,3,MO,29,0,1.00,0,0,0,0,36.7600,-94.2600,36.7600,-94.2600,0,0,0,0,0,145,0,0,0
657773,2021,03,17,2021-03-17,16:01:00,3,AR,05,0,1.25,0,0,10000,0,36.4895,-93.9321,36.4895,-93.9321,0,0,0,0,0,7,0,0,0
657774,2021,03,17,2021-03-17,16:05:00,3,AR,05,0,1.75,0,0,20000,0,36.4892,-93.9319,36.4892,-93.9319,0,0,0,0,0,7,0,0,0
657775,2021,03,17,2021-03-17,16:05:00,3,MO,29,0,1.00,0,0,0,0,36.7800,-94.1900,36.7800,-94.1900,0,0,0,0,0,145,0,0,0
657776,2021,03,17,2021-03-17,16:06:00,3,MS,28,0,0.75,0,0,0,0,34.0474,-88.9405,34.0474,-88.9405,0,0,0,0,0,17,0,0,0
657777,2021,03,17,2021-03-17,16:08:00,3,MS,28,0,1.00,0,0,10000,0,33.5800,-91.0800,33.5800,-91.0800,0,0,0,0,0,11,0,0,0
657778,2021,03,17,2021-03-17,16:10:00,3,MS,28,0,1.00,0,0,0,0,34.2800,-88.8300,34.2800,-88.8300,0,0,0,0,0,115,0,0,0
657779,2021,03,17,2021-03-17,16:10:00,3,MS,28,0,1.00,0,0,0,0,34.1991,-88.9305,34.1991,-88.9305,0,0,0,0,0,115,0,0,0
657780,2021,03,17,2021-03-17,16:13:00,3,GA,13,0,1.00,0,0,0,0,32.1089,-84.3215,32.1089,-84.3215,0,0,0,0,0,261,0,0,0
657781,2021,03,17,2021-03-17,16:16:00,3,AR,05,0,0.88,0,0,0,0,36.4300,-94.2300,36.4300,-94.2300,0,0,0,0,0,7,0,0,0
657782,2021,03,17,2021-03-17,16:18:00,3,MO,29,0,1.25,0,0,0,0,36.5200,-93.9400,36.5200,-93.9400,0,0,0,0,0,9,0,0,0
657783,2021,03,17,2021-03-17,16:21:00,3,MO,29,0,1.00,0,0,0,0,36.6600,-93.8400,36.6600,-93.8400,0,0,0,0,0,9,0,0,0
657784,2021,03,17,2021-03-17,16:23:00,3,MS,28,0,1.50,0,0,0,0,34.3200,-88.8800,34.3200,-88.8800,0,0,0,0,0,115,0,0,0
657785,2021,03,17,2021-03-17,16:25:00,3,MS,28,0,1.00,0,0,0,0,34.3466,-88.8420,34.3466,-88.8420,0,0,0,0,0,115,0,0,0
657786,2021,03,17,2021-03-17,16:25:00,3,MS,28,0,1.75,0,0,0,0,34.3200,-88.8200,34.3200,-88.8200,0,0,0,0,0,81,0,0,0
657787,2021,03,17,2021-03-17,16:30:00,3,MO,29,0,1.00,0,0,0,0,36.5700,-93.8200,36.5700,-93.8200,0,0,0,0,0,9,0,0,0
657788,2021,03,17,2021-03-17,16:34:00,3,MO,29,0,1.25,0,0,0,0,36.5900,-93.8300,36.5900,-93.8300,0,0,0,0,0,9,0,0,0
657789,2021,03,17,2021-03-17,16:36:00,3,MO,29,0,1.25,0,0,0,0,36.8400,-93.8700,36.8400,-93.8700,0,0,0,0,0,9,0,0,0
657790,2021,03,17,2021-03-17,16:42:00,3,MO,29,0,1.00,0,0,0,0,36.9100,-93.9200,36.9100,-93.9200,0,0,0,0,0,9,0,0,0
657791,2021,03,17,2021-03-17,16:43:00,3,MO,29,0,1.00,0,0,0,0,37.0800,-94.0200,37.0800,-94.0200,0,0,0,0,0,109,0,0,0
657792,2021,03,17,2021-03-17,16:52:00,3,MO,29,0,2.00,0,0,40000,0,36.5900,-93.8300,36.5900,-93.8300,0,0,0,0,0,9,0,0,0
657793,2021,03,17,2021-03-17,17:04:00,3,MO,29,0,1.25,0,0,0,0,37.1100,-93.8200,37.1100,-93.8200,0,0,0,0,0,109,0,0,0
657794,2021,03,17,2021-03-17,17:06:00,3,MO,29,0,1.75,0,0,0,0,37.0800,-93.8200,37.0800,-93.8200,0,0,0,0,0,109,0,0,0
657795,2021,03,17,2021-03-17,17:06:00,3,MO,29,0,1.00,0,0,0,0,37.0900,-93.8100,37.0900,-93.8100,0,0,0,0,0,109,0,0,0
657796,2021,03,17,2021-03-17,17:16:00,3,MO,29,0,1.00,0,0,0,0,37.1000,-93.8100,37.1000,-93.8100,0,0,0,0,0,109,0,0,0
657797,2021,03,17,2021-03-17,17:25:00,3,AR,05,0,0.88,0,0,0,0,35.7835,-90.6035,35.7835,-90.6035,0,0,0,0,0,31,0,0,0
657798,2021,03,17,2021-03-17,17:27:00,3,MO,29,0,2.00,0,0,30000,0,36.8400,-93.6300,36.8400,-93.6300,0,0,0,0,0,9,0,0,0
657799,2021,03,17,2021-03-17,17:56:00,3,MO,29,0,1.00,0,0,0,0,37.0400,-93.4000,37.0400,-93.4000,0,0,0,0,0,43,0,0,0
657800,2021,03,17,2021-03-17,17:58:00,3,MO,29,0,1.00,0,0,0,0,37.0400,-93.3100,37.0400,-93.3100,0,0,0,0,0,43,0,0,0
657801,2021,03,17,2021-03-17,18:00:00,3,MO,29,0,1.50,0,0,0,0,36.9200,-93.2800,36.9200,-93.2800,0,0,0,0,0,43,0,0,0
657802,2021,03,17,2021-03-17,18:10:00,3,MO,29,0,0.88,0,0,0,0,37.0200,-93.2000,37.0200,-93.2000,0,0,0,0,0,43,0,0,0
657803,2021,03,17,2021-03-17,18:10:00,3,MO,29,0,1.00,0,0,0,0,37.0200,-93.2300,37.0200,-93.2300,0,0,0,0,0,43,0,0,0
657804,2021,03,17,2021-03-17,18:30:00,3,MO,29,0,0.88,0,0,0,0,37.1700,-93.1200,37.1700,-93.1200,0,0,0,0,0,77,0,0,0
657805,2021,03,17,2021-03-17,18:58:00,3,MO,29,0,1.00,0,0,0,0,37.1500,-92.7700,37.1500,-92.7700,0,0,0,0,0,225,0,0,0
657806,2021,03,17,2021-03-17,19:35:00,3,MO,29,0,0.88,0,0,0,0,37.3300,-92.6100,37.3300,-92.6100,0,0,0,0,0,229,0,0,0
657807,2021,03,18,2021-03-18,13:20:00,3,WV,54,0,1.00,0,0,0,0,38.0100,-82.5100,38.0100,-82.5100,0,0,0,0,0,99,0,0,0
657808,2021,03,18,2021-03-18,13:55:00,3,KY,21,0,1.00,0,0,0,0,37.5922,-82.6682,37.5922,-82.6682,0,0,0,0,0,71,0,0,0
657809,2021,03,18,2021-03-18,14:19:00,3,KY,21,0,1.00,0,0,0,0,37.7238,-82.3683,37.7238,-82.3683,0,0,0,0,0,11,0,0,0
657810,2021,03,18,2021-03-18,14:25:00,3,TN,47,0,1.00,0,0,0,0,36.4500,-83.5700,36.4500,-83.5700,0,0,0,0,0,25,0,0,0
657811,2021,03,18,2021-03-18,14:26:00,3,WV,54,0,1.50,0,0,0,0,37.8000,-82.2700,37.8000,-82.2700,0,0,0,0,0,59,0,0,0
657812,2021,03,18,2021-03-18,14:27:00,3,WV,54,0,0.75,0,0,0,0,37.7400,-82.3300,37.7400,-82.3300,0,0,0,0,0,59,0,0,0
657813,2021,03,18,2021-03-18,14:43:00,3,WV,54,0,1.50,0,0,0,0,37.8000,-82.2800,37.8000,-82.2800,0,0,0,0,0,59,0,0,0
657814,2021,03,18,2021-03-18,14:48:00,3,WV,54,0,1.75,0,0,0,0,37.7800,-82.1600,37.7800,-82.1600,0,0,0,0,0,59,0,0,0
657815,2021,03,18,2021-03-18,15:04:00,3,OH,39,0,1.50,0,0,0,0,38.7700,-82.3500,38.7700,-82.3500,0,0,0,0,0,53,0,0,0
657816,2021,03,18,2021-03-18,15:28:00,3,NC,37,0,1.00,0,0,0,0,36.1900,-81.8700,36.1900,-81.8700,0,0,0,0,0,11,0,0,0
657817,2021,03,18,2021-03-18,15:40:00,3,OH,39,0,1.25,0,0,0,0,38.8200,-82.1900,38.8200,-82.1900,0,0,0,0,0,53,0,0,0
657818,2021,03,18,2021-03-18,15:40:00,3,NC,37,0,1.00,0,0,0,0,36.2700,-81.7700,36.2700,-81.7700,0,0,0,0,0,189,0,0,0
657819,2021,03,18,2021-03-18,15:51:00,3,WV,54,0,0.88,0,0,0,0,39.5200,-80.3900,39.5200,-80.3900,0,0,0,0,0,49,0,0,0
657820,2021,03,18,2021-03-18,15:59:00,3,VA,51,0,1.00,0,0,0,0,36.7200,-77.2000,36.7200,-77.2000,0,0,0,0,0,175,0,0,0
657821,2021,03,18,2021-03-18,16:00:00,3,WV,54,0,1.00,0,0,0,0,39.4600,-80.2200,39.4600,-80.2200,0,0,0,0,0,49,0,0,0
657822,2021,03,18,2021-03-18,16:00:00,3,WV,54,0,0.75,0,0,0,0,37.6600,-81.6000,37.6600,-81.6000,0,0,0,0,0,109,0,0,0
657823,2021,03,18,2021-03-18,16:03:00,3,VA,51,0,1.00,0,0,0,0,37.0300,-76.6100,37.0300,-76.6100,0,0,0,0,0,93,0,0,0
657824,2021,03,18,2021-03-18,16:07:00,3,WV,54,0,0.88,0,0,0,0,38.4000,-82.3200,38.4000,-82.3200,0,0,0,0,0,11,0,0,0
657825,2021,03,18,2021-03-18,16:09:00,3,VA,51,0,1.00,0,0,0,0,37.0800,-76.4500,37.0800,-76.4500,0,0,0,0,0,700,0,0,0
657826,2021,03,18,2021-03-18,16:15:00,3,VA,51,0,1.25,0,0,0,0,37.1100,-76.4200,37.1100,-76.4200,0,0,0,0,0,199,0,0,0
657827,2021,03,18,2021-03-18,16:17:00,3,VA,51,0,1.75,0,0,0,0,37.0900,-76.4200,37.0900,-76.4200,0,0,0,0,0,650,0,0,0
657828,2021,03,18,2021-03-18,16:18:00,3,VA,51,0,1.00,0,0,0,0,37.1100,-76.4300,37.1100,-76.4300,0,0,0,0,0,199,0,0,0
657829,2021,03,18,2021-03-18,16:20:00,3,WV,54,0,2.00,0,0,10000,0,37.6500,-81.4600,37.6500,-81.4600,0,0,0,0,0,109,0,0,0
657830,2021,03,18,2021-03-18,16:22:00,3,VA,51,0,1.00,0,0,0,0,37.0800,-76.3700,37.0800,-76.3700,0,0,0,0,0,650,0,0,0
657831,2021,03,18,2021-03-18,16:25:00,3,VA,51,0,1.25,0,0,0,0,37.0700,-76.3200,37.0700,-76.3200,0,0,0,0,0,650,0,0,0
657832,2021,03,18,2021-03-18,16:30:00,3,WV,54,0,1.50,0,0,0,0,37.6700,-81.3700,37.6700,-81.3700,0,0,0,0,0,81,0,0,0
657833,2021,03,18,2021-03-18,16:45:00,3,WV,54,0,1.00,0,0,0,0,37.7100,-81.2500,37.7100,-81.2500,0,0,0,0,0,81,0,0,0
657834,2021,03,18,2021-03-18,16:52:00,3,VA,51,0,1.75,0,0,0,0,37.0601,-81.5292,37.0601,-81.5292,0,0,0,0,0,185,0,0,0
657835,2021,03,18,2021-03-18,16:52:00,3,VA,51,0,1.00,0,0,0,0,37.0799,-81.5408,37.0799,-81.5408,0,0,0,0,0,185,0,0,0
657836,2021,03,18,2021-03-18,17:30:00,3,WV,54,0,0.88,0,0,0,0,37.6634,-80.9730,37.6634,-80.9730,0,0,0,0,0,89,0,0,0
657837,2021,03,18,2021-03-18,17:40:00,3,SC,45,0,0.25,0,0,10,10,34.6502,-80.3890,34.6502,-80.3890,0,0,0,0,0,25,0,0,0
657838,2021,03,18,2021-03-18,17:51:00,3,SC,45,0,0.88,0,0,0,0,34.7000,-80.2800,34.7000,-80.2800,0,0,0,0,0,25,0,0,0
657839,2021,03,18,2021-03-18,18:30:00,3,WV,54,0,1.00,0,0,0,0,37.5855,-80.5469,37.5855,-80.5469,0,0,0,0,0,63,0,0,0
657840,2021,03,22,2021-03-22,12:55:00,3,NM,35,0,0.75,0,0,0,0,33.3700,-104.5300,33.3700,-104.5300,0,0,0,0,0,5,0,0,0
657841,2021,03,22,2021-03-22,13:13:00,3,TX,48,0,1.00,0,0,0,0,33.6700,-101.2500,33.6700,-101.2500,0,0,0,0,0,107,0,0,0
657842,2021,03,22,2021-03-22,14:10:00,3,TX,48,0,0.75,0,0,0,0,33.9965,-100.6143,33.9965,-100.6143,0,0,0,0,0,345,0,0,0
657843,2021,03,22,2021-03-22,17:40:00,3,TX,48,0,1.00,0,0,0,0,31.1300,-98.7500,31.1300,-98.7500,0,0,0,0,0,411,0,0,0
657844,2021,03,22,2021-03-22,17:43:00,3,TX,48,0,1.00,0,0,0,0,31.1400,-98.7200,31.1400,-98.7200,0,0,0,0,0,411,0,0,0
657845,2021,03,22,2021-03-22,18:30:00,3,TX,48,0,1.50,0,0,0,0,31.3000,-98.1700,31.3000,-98.1700,0,0,0,0,0,281,0,0,0
657846,2021,03,22,2021-03-22,18:45:00,3,TX,48,0,1.50,0,0,0,0,31.2900,-98.0600,31.2900,-98.0600,0,0,0,0,0,99,0,0,0
657847,2021,03,22,2021-03-22,20:19:00,3,TX,48,0,1.75,0,0,0,0,30.7800,-98.3900,30.7800,-98.3900,0,0,0,0,0,53,0,0,0
657848,2021,03,22,2021-03-22,20:24:00,3,TX,48,0,2.50,0,0,0,0,30.8000,-98.3800,30.8000,-98.3800,0,0,0,0,0,53,0,0,0
657849,2021,03,22,2021-03-22,20:25:00,3,TX,48,0,1.75,0,0,0,0,30.8200,-98.3600,30.8200,-98.3600,0,0,0,0,0,53,0,0,0
657850,2021,03,22,2021-03-22,20:25:00,3,TX,48,0,3.00,0,0,5000,0,30.8300,-98.2600,30.8300,-98.2600,0,0,0,0,0,53,0,0,0
